Timestamp(ms),Current(uA),D0-D7
1064180,107988.766,11111111
1064190,108178.523,11111111
1064200,108121.211,11111111
1064210,107529.094,11111111
1064220,107048.234,11111111
1064230,110224.016,11111111
1064240,103231.578,11111111
1064250,105785.594,11111111
1064260,108710.039,11111111
1064270,109919.633,11111111
1064280,109500.414,11111111
1064290,108921.305,11111111
1064300,109017.375,11111111
1064310,106427.969,11111111
1064320,107682.930,11111111
1064330,109785.719,11111111
1064340,109672.234,11111111
1064350,108661.305,11111111
1064360,108348.477,11111111
1064370,122072.344,11111111
1064380,138743.250,11111111
1064390,142386.359,11111111
1064400,146142.828,11111111
1064410,145696.672,11111111
1064420,136658.781,11111111
1064430,113390.242,11111111
1064440,109880.695,11111111
1064450,110252.336,11111111
1064460,107198.523,11111111
1064470,105220.117,11111111
1064480,106040.391,11111111
1064490,105333.031,11111111
1064500,106758.680,11111111
1064510,107031.922,11111111
1064520,107478.875,11111111
1064530,109237.617,11111111
1064540,108761.102,11111111
1064550,111152.680,11111111
1064560,106112.445,11111111
1064570,106629.188,11111111
1064580,109360.750,11111111
1064590,111586.828,11111111
1064600,110073.430,11111111
1064610,109833.898,11111111
1064620,112000.102,11111111
1064630,106088.375,11111111
1064640,107935.180,11111111
1064650,106895.102,11111111
1064660,111013.766,11111111
1064670,108692.914,11111111
1064680,109985.492,11111111
1064690,108642.211,11111111
1064700,106265.109,11111111
1064710,106090.469,11111111
1064720,107171.508,11111111
1064730,110942.086,11111111
1064740,109058.703,11111111
1064750,109014.617,11111111
1064760,109680.508,11111111
1064770,105935.602,11111111
1064780,107541.789,11111111
1064790,109815.234,11111111
1064800,110697.773,11111111
1064810,109805.156,11111111
1064820,110632.789,11111111
1064830,109315.406,11111111
1064840,108426.016,11111111
1064850,109667.047,11111111
1064860,111807.336,11111111
1064870,109082.047,11111111
1064880,110903.828,11111111
1064890,108720.484,11111111
1064900,107894.883,11111111
1064910,104565.609,11111111
1064920,107768.102,11111111
1064930,108368.406,11111111
1064940,110724.172,11111111
1064950,108765.508,11111111
1064960,108169.539,11111111
1064970,110204.273,11111111
1064980,106550.789,11111111
1064990,106079.531,11111111
1065000,107303.578,11111111
1065010,108569.477,11111111
1065020,113056.602,11111111
1065030,110440.063,11111111
1065040,110193.492,11111111
1065050,109819.398,11111111
1065060,107756.555,11111111
1065070,109421.164,11111111
1065080,113002.828,11111111
1065090,109257.445,11111111
1065100,110053.508,11111111
1065110,113364.648,11111111
1065120,130285.828,11111111
1065130,141934.219,11111111
1065140,143851.797,11111111
1065150,147662.141,11111111
1065160,145910.484,11111111
1065170,127348.477,11111111
1065180,114674.234,11111111
1065190,114917.711,11111111
1065200,113409.977,11111111
1065210,111431.227,11111111
1065220,110261.141,11111111
1065230,109389.719,11111111
1065240,107278.219,11111111
1065250,108258.867,11111111
1065260,109088.375,11111111
1065270,111170.813,11111111
1065280,110799.297,11111111
1065290,109460.977,11111111
1065300,112403.875,11111111
1065310,107972.906,11111111
1065320,109286.320,11111111
1065330,111957.305,11111111
1065340,112715.305,11111111
1065350,111153.195,11111111
1065360,112022.797,11111111
1065370,107184.570,11111111
1065380,107116.375,11111111
1065390,109952.859,11111111
1065400,113212.266,11111111
1065410,109873.164,11111111
1065420,108651.898,11111111
1065430,108780.734,11111111
1065440,105614.680,11111111
1065450,105197.242,11111111
1065460,108256.391,11111111
1065470,111035.070,11111111
1065480,110497.797,11111111
1065490,108901.766,11111111
1065500,108584.180,11111111
1065510,106868.266,11111111
1065520,103541.680,11111111
1065530,108744.578,11111111
1065540,110653.055,11111111
1065550,111590.281,11111111
1065560,110714.414,11111111
1065570,111608.297,11111111
1065580,110423.695,11111111
1065590,107676.258,11111111
1065600,109789.391,11111111
1065610,111625.531,11111111
1065620,111554.922,11111111
1065630,111329.352,11111111
1065640,109714.953,11111111
1065650,107649.836,11111111
1065660,106763.234,11111111
1065670,108086.531,11111111
1065680,110567.414,11111111
1065690,111821.266,11111111
1065700,110341.273,11111111
1065710,112057.391,11111111
1065720,110098.039,11111111
1065730,105963.766,11111111
1065740,107325.352,11111111
1065750,108540.297,11111111
1065760,109127.797,11111111
1065770,106039.633,11111111
1065780,106447.852,11111111
1065790,111228.023,11111111
1065800,105376.719,11111111
1065810,106478.227,11111111
1065820,109046.750,11111111
1065830,111013.844,11111111
1065840,109919.094,11111111
1065850,109871.484,11111111
1065860,111164.156,11111111
1065870,131746.781,11111111
1065880,143090.281,11111111
1065890,144062.672,11111111
1065900,146922.563,11111111
1065910,145151.125,11111111
1065920,122242.648,11111111
1065930,113365.555,11111111
1065940,108976.242,11111111
1065950,110687.258,11111111
1065960,111149.242,11111111
1065970,107491.523,11111111
1065980,111727.266,11111111
1065990,106482.969,11111111
1066000,107076.719,11111111
1066010,109796.031,11111111
1066020,112412.789,11111111
1066030,109075.258,11111111
1066040,108084.117,11111111
1066050,106559.000,11111111
1066060,106729.773,11111111
1066070,108251.438,11111111
1066080,109525.188,11111111
1066090,111634.711,11111111
1066100,111188.984,11111111
1066110,110454.031,11111111
1066120,111982.578,11111111
1066130,106474.266,11111111
1066140,109816.656,11111111
1066150,111327.297,11111111
1066160,112440.906,11111111
1066170,111082.492,11111111
1066180,111898.867,11111111
1066190,107095.273,11111111
1066200,108676.750,11111111
1066210,110295.289,11111111
1066220,113519.789,11111111
1066230,111617.172,11111111
1066240,109891.070,11111111
1066250,112521.539,11111111
1066260,106837.094,11111111
1066270,106371.234,11111111
1066280,107507.359,11111111
1066290,108851.930,11111111
1066300,110383.266,11111111
1066310,108852.828,11111111
1066320,108417.445,11111111
1066330,107546.531,11111111
1066340,109474.422,11111111
1066350,110258.297,11111111
1066360,113654.453,11111111
1066370,111388.086,11111111
1066380,111671.477,11111111
1066390,108051.500,11111111
1066400,108870.242,11111111
1066410,108441.258,11111111
1066420,110371.797,11111111
1066430,109559.648,11111111
1066440,107267.203,11111111
1066450,107233.039,11111111
1066460,109091.977,11111111
1066470,105757.078,11111111
1066480,106542.891,11111111
1066490,109868.297,11111111
1066500,109611.602,11111111
1066510,108954.445,11111111
1066520,107529.867,11111111
1066530,107220.031,11111111
1066540,106630.672,11111111
1066550,107335.969,11111111
1066560,108370.875,11111111
1066570,109609.664,11111111
1066580,112709.094,11111111
1066590,110882.375,11111111
1066600,111186.852,11111111
1066610,117885.766,11111111
1066620,137389.453,11111111
1066630,142997.828,11111111
1066640,146189.891,11111111
1066650,147052.656,11111111
1066660,148898.359,11111111
1066670,121097.445,11111111
1066680,114420.578,11111111
1066690,111920.914,11111111
1066700,108350.141,11111111
1066710,109271.086,11111111
1066720,112904.273,11111111
1066730,107370.172,11111111
1066740,109362.367,11111111
1066750,109277.867,11111111
1066760,109405.617,11111111
1066770,111600.102,11111111
1066780,110439.656,11111111
1066790,110541.016,11111111
1066800,107677.422,11111111
1066810,106459.211,11111111
1066820,110311.992,11111111
1066830,110669.648,11111111
1066840,111569.492,11111111
1066850,110716.367,11111111
1066860,111200.742,11111111
1066870,109614.859,11111111
1066880,108445.563,11111111
1066890,109158.813,11111111
1066900,111498.305,11111111
1066910,111270.516,11111111
1066920,109563.477,11111111
1066930,109957.547,11111111
1066940,105250.766,11111111
1066950,102978.289,11111111
1066960,104853.188,11111111
1066970,108440.258,11111111
1066980,109604.406,11111111
1066990,106686.797,11111111
1067000,107498.781,11111111
1067010,108174.633,11111111
1067020,103055.211,11111111
1067030,106518.836,11111111
1067040,108410.219,11111111
1067050,108535.805,11111111
1067060,105524.992,11111111
1067070,109091.211,11111111
1067080,108917.266,11111111
1067090,105027.336,11111111
1067100,105667.602,11111111
1067110,108595.641,11111111
1067120,112377.406,11111111
1067130,110486.961,11111111
1067140,112102.125,11111111
1067150,108662.805,11111111
1067160,109404.383,11111111
1067170,110834.570,11111111
1067180,113524.813,11111111
1067190,109942.492,11111111
1067200,111552.117,11111111
1067210,110344.180,11111111
1067220,110251.445,11111111
1067230,109362.523,11111111
1067240,109301.758,11111111
1067250,111714.094,11111111
1067260,109546.617,11111111
1067270,109701.523,11111111
1067280,107423.344,11111111
1067290,107955.531,11111111
1067300,105806.891,11111111
1067310,105857.875,11111111
1067320,108921.797,11111111
1067330,109584.422,11111111
1067340,109564.789,11111111
1067350,110255.602,11111111
1067360,118862.766,11111111
1067370,138497.438,11111111
1067380,143559.734,11111111
1067390,137286.234,11111111
1067400,115577.953,11111111
1067410,112392.484,11111111
1067420,113515.250,11111111
1067430,112651.789,11111111
1067440,109233.570,11111111
1067450,112237.563,11111111
1067460,106481.469,11111111
1067470,107338.805,11111111
1067480,110245.688,11111111
1067490,110603.453,11111111
1067500,110085.383,11111111
1067510,109788.852,11111111
1067520,108727.719,11111111
1067530,108833.508,11111111
1067540,107016.719,11111111
1067550,108437.828,11111111
1067560,108973.359,11111111
1067570,109113.969,11111111
1067580,109850.867,11111111
1067590,109731.758,11111111
1067600,112321.570,11111111
1067610,109271.133,11111111
1067620,109204.586,11111111
1067630,111286.430,11111111
1067640,112333.227,11111111
1067650,111925.172,11111111
1067660,112210.625,11111111
1067670,108873.180,11111111
1067680,110186.984,11111111
1067690,111185.555,11111111
1067700,113363.375,11111111
1067710,110659.523,11111111
1067720,109836.828,11111111
1067730,111045.977,11111111
1067740,109304.016,11111111
1067750,110329.773,11111111
1067760,109401.391,11111111
1067770,111146.422,11111111
1067780,109795.633,11111111
1067790,107167.695,11111111
1067800,106447.375,11111111
1067810,105799.313,11111111
1067820,106529.094,11111111
1067830,109125.563,11111111
1067840,110094.734,11111111
1067850,109115.164,11111111
1067860,109630.180,11111111
1067870,111168.180,11111111
1067880,109013.109,11111111
1067890,109834.492,11111111
1067900,111893.969,11111111
1067910,111745.109,11111111
1067920,111005.531,11111111
1067930,112145.297,11111111
1067940,106593.180,11111111
1067950,107410.008,11111111
1067960,110086.836,11111111
1067970,110724.523,11111111
1067980,109614.883,11111111
1067990,106781.805,11111111
1068000,107324.445,11111111
1068010,106598.445,11111111
1068020,107554.156,11111111
1068030,108667.813,11111111
1068040,109137.430,11111111
1068050,107254.047,11111111
1068060,110109.344,11111111
1068070,109221.734,11111111
1068080,115809.383,11111111
1068090,126945.836,11111111
1068100,134743.219,11111111
1068110,117209.266,11111111
1068120,111825.914,11111111
1068130,111043.102,11111111
1068140,110434.977,11111111
1068150,108251.641,11111111
1068160,109007.953,11111111
1068170,105659.469,11111111
1068180,107124.813,11111111
1068190,109730.180,11111111
1068200,109812.508,11111111
1068210,108894.039,11111111
1068220,106786.461,11111111
1068230,105413.070,11111111
1068240,107539.961,11111111
1068250,109079.125,11111111
1068260,112020.734,11111111
1068270,109345.508,11111111
1068280,109061.672,11111111
1068290,107277.242,11111111
1068300,105613.813,11111111
1068310,105663.273,11111111
1068320,107048.359,11111111
1068330,108960.477,11111111
1068340,110588.469,11111111
1068350,108756.781,11111111
1068360,108719.688,11111111
1068370,110919.461,11111111
1068380,108519.039,11111111
1068390,108245.398,11111111
1068400,110353.883,11111111
1068410,113466.789,11111111
1068420,110812.461,11111111
1068430,111299.977,11111111
1068440,114118.172,11111111
1068450,106556.086,11111111
1068460,106607.625,11111111
1068470,109872.359,11111111
1068480,110514.359,11111111
1068490,108936.406,11111111
1068500,108335.758,11111111
1068510,113335.930,11111111
1068520,105850.891,11111111
1068530,106638.836,11111111
1068540,107726.734,11111111
1068550,110519.242,11111111
1068560,108052.492,11111111
1068570,109432.820,11111111
1068580,111630.000,11111111
1068590,108039.781,11111111
1068600,105844.531,11111111
1068610,108464.492,11111111
1068620,107745.398,11111111
1068630,110139.594,11111111
1068640,109971.977,11111111
1068650,112994.914,11111111
1068660,109466.609,11111111
1068670,109458.281,11111111
1068680,111437.445,11111111
1068690,113092.938,11111111
1068700,110165.227,11111111
1068710,108167.766,11111111
1068720,112295.016,11111111
1068730,107831.875,11111111
1068740,107090.953,11111111
1068750,110477.461,11111111
1068760,112589.992,11111111
1068770,109952.445,11111111
1068780,109611.945,11111111
1068790,113563.227,11111111
1068800,134204.875,11111111
1068810,141956.297,11111111
1068820,145815.953,11111111
1068830,147876.109,11111111
1068840,147402.500,11111111
1068850,121570.273,11111111
1068860,112538.945,11111111
1068870,110386.539,11111111
1068880,112215.102,11111111
1068890,110016.289,11111111
1068900,111921.477,11111111
1068910,107936.219,11111111
1068920,107880.406,11111111
1068930,110957.984,11111111
1068940,112937.883,11111111
1068950,110557.234,11111111
1068960,110610.203,11111111
1068970,113494.102,11111111
1068980,107030.031,11111111
1068990,107980.953,11111111
1069000,110009.695,11111111
1069010,110560.133,11111111
1069020,111189.164,11111111
1069030,108529.883,11111111
1069040,110313.313,11111111
1069050,109587.336,11111111
1069060,106183.875,11111111
1069070,107806.656,11111111
1069080,109483.609,11111111
1069090,111274.945,11111111
1069100,108214.961,11111111
1069110,108487.711,11111111
1069120,110442.945,11111111
1069130,106718.336,11111111
1069140,109510.453,11111111
1069150,110617.109,11111111
1069160,112947.844,11111111
1069170,112714.570,11111111
1069180,112539.664,11111111
1069190,114802.805,11111111
1069200,109224.859,11111111
1069210,108661.641,11111111
1069220,111297.672,11111111
1069230,111804.547,11111111
1069240,111782.070,11111111
1069250,110978.148,11111111
1069260,109794.898,11111111
1069270,109690.789,11111111
1069280,110456.117,11111111
1069290,109673.555,11111111
1069300,113046.828,11111111
1069310,108798.211,11111111
1069320,109698.055,11111111
1069330,106158.281,11111111
1069340,106914.977,11111111
1069350,103479.086,11111111
1069360,104514.406,11111111
1069370,107930.219,11111111
1069380,109592.695,11111111
1069390,107266.555,11111111
1069400,109328.234,11111111
1069410,106292.133,11111111
1069420,106232.375,11111111
1069430,108632.328,11111111
1069440,111548.141,11111111
1069450,109304.672,11111111
1069460,108566.008,11111111
1069470,109006.844,11111111
1069480,105811.344,11111111
1069490,105645.156,11111111
1069500,109133.344,11111111
