Timestamp(ms),Current(uA)
1056780,1517.561
1056790,1517.175
1056800,1517.253
1056810,1517.791
1056820,1518.238
1056830,1518.281
1056840,1517.601
1056850,1517.836
1056860,1517.866
1056870,1518.123
1056880,1518.376
1056890,1517.622
1056900,1517.593
1056910,1517.476
1056920,1517.639
1056930,1518.021
1056940,1517.985
1056950,1518.266
1056960,1518.222
1056970,1517.301
1056980,1516.639
1056990,1516.754
1057000,1517.239
1057010,1517.774
1057020,1518.147
1057030,1518.149
1057040,1517.474
1057050,1517.455
1057060,1516.770
1057070,1516.726
1057080,1517.278
1057090,1517.728
1057100,1518.040
1057110,1517.927
1057120,1516.717
1057130,1517.235
1057140,1518.153
1057150,1518.494
1057160,1519.352
1057170,1518.815
1057180,1518.433
1057190,1518.767
1057200,1518.465
1057210,1518.695
1057220,1518.792
1057230,1518.417
1057240,1518.318
1057250,1518.214
1057260,1518.469
1057270,1517.978
1057280,1517.817
1057290,1516.883
1057300,1516.739
1057310,1517.023
1057320,1517.535
1057330,1516.948
1057340,1517.004
1057350,1516.910
1057360,1517.255
1057370,1517.079
1057380,1516.983
1057390,1516.435
1057400,1517.080
1057410,1516.902
1057420,1517.613
1057430,1518.809
1057440,1518.467
1057450,1517.899
1057460,1517.616
1057470,1517.409
1057480,1516.601
1057490,1517.150
1057500,1517.564
1057510,1517.017
1057520,1517.559
1057530,1517.339
1057540,1516.601
1057550,1517.142
1057560,1517.504
1057570,1517.301
1057580,1516.661
1057590,1516.734
1057600,1516.319
1057610,1517.680
1057620,1516.702
1057630,1517.342
1057640,1517.135
1057650,1517.513
1057660,1517.630
1057670,1517.956
1057680,1517.687
1057690,1518.042
1057700,1517.705
1057710,1518.259
1057720,1518.122
1057730,1518.156
1057740,1517.922
1057750,1518.018
1057760,1517.325
1057770,1517.591
1057780,1518.633
1057790,1517.677
1057800,1516.977
1057810,1515.735
1057820,1516.885
1057830,1517.269
1057840,1517.511
1057850,1518.187
1057860,1518.340
1057870,1518.035
1057880,1518.288
1057890,1518.150
1057900,1517.853
1057910,1517.509
1057920,1517.570
1057930,1518.212
1057940,1517.854
1057950,1517.130
1057960,1516.977
1057970,1516.659
1057980,1516.723
1057990,1515.608
1058000,1516.172
1058010,1516.458
1058020,1516.920
1058030,1515.819
1058040,1516.524
1058050,1516.991
1058060,1516.246
1058070,1515.434
1058080,1515.319
1058090,1515.769
1058100,1516.579
1058110,1517.804
1058120,1517.880
1058130,1517.892
1058140,1517.202
1058150,1517.988
1058160,1517.831
1058170,1517.238
1058180,1517.580
1058190,1517.350
1058200,1517.054
1058210,1517.638
1058220,1517.454
1058230,1518.119
1058240,1517.987
1058250,1517.877
1058260,1517.365
1058270,1516.964
1058280,1517.008
1058290,1517.149
1058300,1517.732
1058310,1517.766
1058320,1517.913
1058330,1518.370
1058340,1517.652
1058350,1517.178
1058360,1517.122
1058370,1517.545
1058380,1517.927
1058390,1517.463
1058400,1517.382
1058410,1516.767
1058420,1517.631
1058430,1517.651
1058440,1517.836
1058450,1516.979
1058460,1516.766
1058470,1516.550
1058480,1517.250
1058490,1516.948
1058500,1517.288
1058510,1516.580
1058520,1517.986
1058530,1517.817
1058540,1518.061
1058550,1517.652
1058560,1517.485
1058570,1517.573
1058580,1517.330
1058590,1517.835
1058600,1517.940
1058610,1517.454
1058620,1517.228
1058630,1517.001
1058640,1516.286
1058650,1516.280
1058660,1515.719
1058670,1516.684
1058680,1516.418
1058690,1516.682
1058700,1516.760
1058710,1517.021
1058720,1516.323
1058730,1515.862
1058740,1516.377
1058750,1516.033
1058760,1516.653
1058770,1516.930
1058780,1517.659
1058790,1517.057
1058800,1517.260
1058810,1517.139
1058820,1516.915
1058830,1516.861
1058840,1517.146
1058850,1516.797
1058860,1517.071
1058870,1516.538
1058880,1516.514
1058890,1516.860
1058900,1517.389
1058910,1517.365
1058920,1517.311
1058930,1516.915
1058940,1516.298
1058950,1516.297
1058960,1517.098
1058970,1517.150
1058980,1517.558
1058990,1517.415
1059000,1517.065
1059010,1516.849
1059020,1517.062
1059030,1517.395
1059040,1517.042
1059050,1516.975
1059060,1516.886
1059070,1518.184
1059080,1517.491
1059090,1517.584
1059100,1517.735
1059110,1517.516
1059120,1517.352
1059130,1517.368
1059140,1516.785
1059150,1516.994
1059160,1516.267
1059170,1516.814
1059180,1517.249
1059190,1516.442
1059200,1515.999
1059210,1516.813
1059220,1515.870
1059230,1515.812
1059240,1515.771
1059250,1515.993
1059260,1515.569
1059270,1515.397
1059280,1515.926
1059290,1516.184
1059300,1515.994
1059310,1515.924
1059320,1515.401
1059330,1514.831
1059340,1515.133
1059350,1515.005
1059360,1515.811
1059370,1515.080
1059380,1515.654
1059390,1515.932
1059400,1515.288
1059410,1514.970
1059420,1515.364
1059430,1516.240
1059440,1516.543
1059450,1515.777
1059460,1515.972
1059470,1516.261
1059480,1516.630
1059490,1516.751
1059500,1516.355
1059510,1515.529
1059520,1515.617
1059530,1516.566
1059540,1515.369
1059550,1515.635
1059560,1515.598
1059570,1515.534
1059580,1515.159
1059590,1515.823
1059600,1515.896
1059610,1515.341
1059620,1515.760
1059630,1516.474
1059640,1516.714
1059650,1516.307
1059660,1516.875
1059670,1516.219
1059680,1515.877
1059690,1516.759
1059700,1516.961
1059710,1517.683
1059720,1517.631
1059730,1517.332
1059740,1517.068
1059750,1516.960
1059760,1516.895
1059770,1516.588
1059780,1516.637
1059790,1516.081
1059800,1515.855
1059810,1515.838
1059820,1516.374
1059830,1515.951
1059840,1515.327
1059850,1515.457
1059860,1515.092
1059870,1515.082
1059880,1514.769
1059890,1515.197
1059900,1515.209
1059910,1515.230
1059920,1515.547
1059930,1515.737
1059940,1515.038
1059950,1514.269
1059960,1514.693
1059970,1514.810
1059980,1514.981
1059990,1515.360
1060000,1514.788
1060010,1514.631
1060020,1514.271
1060030,1515.435
1060040,1515.677
1060050,1516.919
1060060,1517.665
1060070,1516.489
1060080,1516.167
1060090,1515.971
1060100,1516.298
1060110,1516.375
1060120,1515.614
1060130,1515.669
1060140,1515.538
1060150,1515.497
1060160,1515.142
1060170,1515.287
1060180,1515.435
1060190,1514.948
1060200,1515.240
1060210,1514.714
1060220,1515.451
1060230,1516.250
1060240,1515.259
1060250,1514.878
1060260,1514.624
1060270,1515.026
1060280,1514.755
1060290,1514.779
1060300,1514.378
1060310,1514.316
1060320,1514.699
1060330,1515.488
1060340,1515.386
1060350,1515.790
1060360,1516.283
1060370,1515.888
1060380,1515.548
1060390,1515.874
1060400,1515.698
1060410,1515.631
1060420,1515.992
1060430,1515.737
1060440,1515.934
1060450,1514.955
1060460,1514.728
1060470,1515.129
1060480,1515.381
1060490,1515.512
1060500,1514.118
1060510,1514.360
1060520,1514.973
1060530,1515.510
1060540,1515.701
1060550,1515.404
1060560,1516.421
1060570,1516.569
1060580,1516.125
1060590,1516.792
1060600,1515.251
1060610,1515.414
1060620,1515.405
1060630,1515.416
1060640,1515.240
1060650,1515.192
1060660,1514.727
1060670,1514.866
1060680,1514.483
1060690,1514.681
1060700,1514.096
1060710,1514.664
1060720,1514.851
1060730,1514.947
1060740,1515.958
1060750,1515.740
1060760,1515.800
1060770,1516.047
1060780,1515.641
1060790,1515.698
1060800,1515.030
1060810,1514.704
1060820,1514.055
1060830,1514.001
1060840,1514.473
1060850,1514.312
1060860,1515.172
1060870,1515.222
1060880,1514.815
1060890,1514.719
1060900,1515.292
1060910,1515.769
1060920,1516.056
1060930,1515.659
1060940,1515.763
1060950,1515.953
1060960,1515.980
1060970,1515.591
1060980,1514.220
1060990,1513.751
1061000,1514.355
1061010,1514.244
1061020,1514.229
1061030,1514.394
1061040,1513.676
1061050,1514.247
1061060,1514.448
1061070,1514.728
1061080,1515.723
1061090,1515.504
1061100,1516.064
1061110,1515.817
1061120,1515.123
1061130,1514.975
1061140,1515.545
1061150,1516.560
1061160,1515.977
1061170,1516.291
1061180,1515.521
1061190,1515.280
1061200,1514.774
1061210,1513.824
1061220,1514.132
1061230,1515.027
1061240,1515.026
1061250,1514.636
1061260,1515.532
1061270,1515.279
1061280,1513.576
1061290,1514.950
1061300,1514.405
1061310,1515.045
1061320,1514.644
1061330,1514.865
1061340,1515.111
1061350,1515.552
1061360,1515.406
1061370,1515.545
1061380,1515.165
1061390,1515.248
1061400,1514.911
1061410,1515.501
1061420,1515.090
1061430,1516.055
1061440,1514.887
1061450,1515.037
1061460,1515.105
1061470,1515.720
1061480,1514.595
1061490,1514.908
1061500,1514.857
1061510,1514.988
1061520,1515.319
1061530,1515.263
1061540,1515.153
1061550,1514.930
1061560,1515.019
1061570,1515.475
1061580,1515.078
1061590,1515.520
1061600,1515.062
1061610,1515.560
1061620,1514.894
1061630,1515.616
1061640,1515.590
1061650,1515.209
1061660,1515.231
1061670,1515.662
1061680,1515.431
1061690,1514.816
1061700,1514.877
1061710,1514.239
1061720,1514.066
1061730,1513.863
1061740,1514.130
1061750,1514.323
1061760,1513.663
1061770,1514.194
1061780,1514.503
1061790,1514.939
1061800,1515.746
1061810,1515.681
1061820,1514.348
1061830,1514.231
1061840,1514.866
1061850,1514.766
1061860,1513.694
1061870,1514.625
1061880,1514.328
1061890,1513.849
1061900,1514.706
1061910,1515.079
1061920,1514.854
1061930,1514.464
1061940,1514.100
1061950,1514.218
1061960,1514.197
1061970,1513.427
1061980,1512.725
1061990,1512.590
1062000,1512.915
1062010,1513.584
1062020,1513.209
1062030,1513.430
1062040,1513.376
1062050,1512.856
1062060,1513.325
1062070,1514.020
1062080,1513.655
1062090,1513.686
1062100,1513.602
1062110,1513.967
1062120,1514.116
1062130,1513.592
1062140,1515.292
1062150,1515.377
1062160,1514.574
1062170,1515.188
1062180,1514.037
1062190,1514.593
1062200,1513.335
1062210,1513.398
1062220,1513.387
1062230,1514.207
1062240,1514.531
1062250,1513.892
1062260,1514.702
1062270,1514.037
1062280,1514.289
1062290,1514.239
1062300,1513.599
1062310,1513.286
1062320,1513.811
1062330,1513.131
1062340,1512.890
1062350,1512.781
1062360,1512.665
1062370,1512.834
1062380,1512.742
1062390,1512.766
1062400,1513.573
1062410,1514.489
1062420,1514.486
1062430,1514.361
1062440,1514.802
1062450,1514.760
1062460,1514.251
1062470,1514.426
1062480,1513.931
1062490,1514.441
1062500,1514.697
1062510,1515.001
1062520,1514.588
1062530,1515.082
1062540,1514.822
1062550,1514.238
1062560,1515.098
1062570,1514.950
1062580,1514.745
1062590,1514.776
1062600,1513.719
1062610,1513.804
1062620,1514.019
1062630,1514.341
1062640,1513.463
1062650,1513.619
1062660,1514.511
1062670,1514.306
1062680,1514.010
1062690,1514.176
1062700,1514.182
1062710,1513.954
1062720,1513.991
1062730,1513.981
1062740,1513.958
1062750,1514.582
1062760,1514.339
1062770,1513.880
1062780,1513.005
1062790,1513.364
1062800,1513.206
1062810,1513.233
1062820,1513.318
1062830,1512.927
1062840,1512.649
1062850,1513.074
1062860,1512.716
1062870,1512.627
1062880,1513.347
1062890,1513.142
1062900,1512.094
1062910,1513.241
1062920,1512.609
1062930,1513.097
1062940,1513.034
1062950,1513.444
1062960,1513.252
1062970,1513.693
1062980,1514.009
1062990,1514.199
1063000,1513.861
1063010,1514.789
1063020,1514.106
1063030,1515.078
1063040,1515.709
1063050,1515.130
1063060,1514.607
1063070,1514.728
1063080,1513.734
1063090,1514.069
1063100,1513.488
1063110,1514.112
1063120,1512.913
1063130,1513.821
1063140,1514.905
1063150,1514.146
1063160,1513.756
1063170,1512.833
1063180,1513.139
1063190,1513.257
1063200,1512.788
1063210,1512.171
1063220,1512.347
1063230,1512.906
1063240,1513.172
1063250,1513.051
1063260,1512.955
1063270,1512.821
1063280,1512.905
1063290,1513.440
1063300,1513.132
1063310,1512.288
1063320,1512.410
1063330,1512.986
1063340,1512.219
1063350,1512.939
1063360,1512.209
1063370,1512.926
1063380,1513.244
1063390,1513.656
1063400,1513.095
1063410,1513.176
1063420,1512.924
1063430,1512.635
1063440,1513.721
1063450,1513.796
1063460,1513.814
1063470,1512.745
1063480,1512.282
1063490,1513.199
1063500,1512.813
1063510,1512.070
1063520,1512.468
1063530,1512.013
1063540,1512.234
1063550,1512.209
1063560,1512.303
1063570,1512.549
1063580,1512.695
1063590,1512.471
1063600,1512.010
1063610,1511.813
1063620,1511.664
1063630,1511.097
1063640,1512.402
1063650,1512.338
1063660,1512.508
1063670,1512.735
1063680,1512.439
1063690,1511.967
1063700,1512.490
1063710,1512.988
1063720,1512.786
1063730,1512.604
1063740,1512.031
1063750,1512.284
1063760,1513.044
1063770,1512.572
1063780,1512.103
1063790,1513.679
1063800,1514.271
1063810,1513.875
1063820,1512.221
1063830,1512.355
1063840,1512.578
1063850,1512.943
1063860,1512.425
1063870,1512.182
1063880,1512.545
1063890,1513.156
1063900,1513.404
1063910,1513.272
1063920,1513.286
1063930,1513.259
1063940,1513.355
1063950,1513.231
1063960,1513.433
1063970,1513.349
1063980,1514.010
1063990,1513.726
1064000,1512.825
1064010,1513.012
1064020,1512.912
1064030,1512.503
1064040,1512.218
1064050,1511.645
1064060,1511.990
1064070,1511.426
1064080,1512.095
1064090,1512.440
1064100,1512.967
1064110,1512.890
1064120,1512.488
1064130,1512.670
1064140,1513.268
1064150,1512.613
1064160,1513.202
1064170,1513.288
1064180,1512.483
1064190,1512.176
1064200,1512.683
1064210,1512.710
1064220,1513.793
1064230,1512.985
1064240,1512.690
1064250,1512.968
1064260,1513.907
1064270,1513.806
1064280,1513.978
1064290,1513.834
1064300,1513.922
1064310,1513.521
1064320,1513.782
1064330,1513.511
1064340,1513.661
1064350,1514.031
1064360,1514.007
1064370,1513.293
1064380,1512.817
1064390,1512.637
1064400,1511.689
1064410,1511.934
1064420,1511.734
1064430,1511.973
1064440,1512.345
1064450,1512.948
1064460,1513.424
1064470,1513.108
1064480,1512.771
1064490,1513.456
1064500,1512.291
1064510,1512.935
1064520,1512.656
1064530,1512.213
1064540,1512.533
1064550,1512.603
1064560,1512.363
1064570,1512.885
1064580,1513.546
1064590,1513.988
1064600,1514.219
1064610,1513.932
1064620,1513.401
1064630,1512.980
1064640,1513.022
1064650,1513.431
1064660,1511.487
1064670,1512.170
1064680,1513.413
1064690,1512.739
1064700,1513.209
1064710,1513.023
1064720,1512.986
1064730,1512.801
1064740,1513.230
1064750,1512.729
1064760,1512.958
1064770,1512.799
1064780,1513.096
1064790,1514.191
1064800,1514.243
1064810,1514.040
1064820,1513.652
1064830,1514.218
1064840,1513.651
1064850,1514.567
1064860,1514.204
1064870,1514.134
1064880,1513.611
1064890,1512.412
1064900,1513.227
1064910,1514.023
1064920,1513.574
1064930,1513.745
1064940,1514.190
1064950,1513.590
1064960,1513.325
1064970,1513.234
1064980,1512.785
1064990,1513.270
1065000,1512.529
1065010,1512.429
1065020,1512.498
1065030,1512.735
1065040,1513.269
1065050,1513.694
1065060,1514.057
1065070,1513.017
1065080,1512.598
1065090,1511.438
1065100,1511.732
1065110,1511.723
1065120,1511.750
1065130,1511.975
1065140,1512.786
1065150,1512.929
1065160,1512.705
1065170,1513.089
1065180,1512.299
1065190,1511.417
1065200,1512.030
1065210,1512.060
1065220,1511.744
1065230,1511.724
1065240,1512.082
1065250,1512.775
1065260,1513.146
1065270,1511.890
1065280,1512.153
1065290,1512.730
1065300,1512.603
1065310,1512.123
1065320,1512.028
1065330,1511.674
1065340,1511.357
1065350,1511.573
1065360,1511.575
1065370,1511.948
1065380,1511.984
1065390,1511.544
1065400,1511.842
1065410,1512.058
1065420,1511.964
1065430,1511.744
1065440,1511.740
1065450,1512.123
1065460,1512.542
1065470,1512.385
1065480,1512.103
1065490,1511.900
1065500,1511.978
1065510,1512.261
1065520,1512.211
1065530,1512.098
1065540,1512.237
1065550,1512.552
1065560,1512.632
1065570,1512.819
1065580,1511.703
1065590,1512.109
1065600,1513.426
1065610,1512.586
1065620,1512.427
1065630,1513.702
1065640,1513.995
1065650,1513.510
1065660,1513.477
1065670,1513.071
1065680,1513.515
1065690,1513.219
1065700,1513.276
1065710,1513.158
1065720,1513.563
1065730,1513.787
1065740,1513.412
1065750,1512.545
1065760,1512.461
1065770,1512.907
1065780,1512.670
1065790,1512.759
1065800,1513.435
1065810,1512.797
1065820,1512.449
1065830,1511.504
1065840,1511.192
1065850,1512.020
1065860,1511.604
1065870,1513.186
1065880,1512.799
1065890,1512.392
1065900,1511.338
1065910,1511.422
1065920,1511.626
1065930,1512.002
1065940,1512.724
1065950,1512.645
1065960,1512.666
1065970,1512.077
1065980,1512.761
1065990,1512.734
1066000,1512.955
1066010,1513.669
1066020,1513.371
1066030,1513.408
1066040,1512.600
1066050,1512.375
1066060,1512.927
1066070,1512.761
1066080,1512.301
1066090,1512.173
1066100,1512.397
1066110,1511.974
1066120,1512.053
1066130,1512.588
1066140,1512.132
1066150,1512.568
1066160,1511.687
1066170,1512.112
1066180,1512.257
1066190,1511.998
1066200,1512.214
1066210,1512.172
1066220,1513.162
1066230,1512.178
1066240,1512.329
1066250,1512.150
1066260,1512.502
1066270,1513.265
1066280,1513.319
1066290,1512.572
1066300,1512.374
1066310,1512.093
1066320,1512.455
1066330,1512.322
1066340,1512.622
1066350,1512.462
1066360,1512.597
1066370,1511.998
1066380,1511.358
1066390,1511.359
1066400,1511.207
1066410,1511.998
1066420,1511.435
1066430,1512.771
1066440,1513.770
1066450,1512.972
1066460,1512.693
1066470,1512.115
1066480,1512.212
1066490,1512.668
1066500,1512.909
1066510,1512.172
1066520,1512.971
1066530,1512.914
1066540,1512.461
1066550,1512.734
1066560,1512.695
1066570,1512.154
1066580,1512.225
1066590,1512.653
1066600,1512.275
1066610,1513.026
1066620,1513.107
1066630,1512.502
1066640,1511.454
1066650,1512.815
1066660,1512.917
1066670,1512.459
1066680,1511.828
1066690,1511.531
1066700,1512.182
1066710,1512.069
1066720,1512.109
1066730,1511.099
1066740,1511.240
1066750,1511.008
1066760,1510.952
1066770,1511.790
1066780,1511.824
1066790,1512.206
1066800,1512.102
1066810,1513.018
1066820,1512.484
1066830,1512.488
1066840,1512.182
1066850,1511.296
1066860,1512.004
1066870,1512.159
1066880,1511.675
1066890,1512.067
1066900,1512.436
1066910,1512.681
1066920,1512.908
1066930,1513.184
1066940,1512.030
1066950,1511.332
1066960,1511.374
1066970,1511.633
1066980,1511.560
1066990,1511.285
1067000,1511.068
1067010,1510.930
1067020,1511.158
1067030,1511.420
1067040,1511.091
1067050,1511.210
1067060,1512.061
1067070,1511.802
1067080,1511.800
1067090,1511.821
1067100,1511.703
1067110,1511.649
1067120,1511.967
1067130,1512.641
1067140,1511.871
1067150,1512.200
1067160,1512.636
1067170,1512.979
1067180,1512.817
1067190,1512.086
1067200,1511.100
1067210,1511.358
1067220,1512.688
1067230,1512.788
1067240,1512.112
1067250,1512.123
1067260,1512.951
1067270,1511.903
1067280,1512.007
1067290,1512.526
1067300,1512.110
1067310,1512.080
1067320,1511.376
1067330,1511.497
1067340,1511.903
1067350,1511.573
1067360,1511.120
1067370,1510.507
1067380,1511.214
1067390,1511.519
1067400,1512.097
1067410,1511.316
1067420,1511.619
1067430,1511.400
1067440,1510.603
1067450,1510.798
1067460,1510.927
1067470,1510.920
1067480,1511.217
1067490,1511.311
1067500,1511.357
